client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,purchases,total_investment,avg_purchase_price,avg_area_sqft,avg_price_per_sqft,towers,segment,cluster,is_loan,is_investment
C0176,Individual,F,USA,California,Home,2,No,Website,33.1,6,2681927.91,446987.985,1514.8,294.14300570241534,3,Frequent / Portfolio Buyers,2,0,0
C0177,Individual,F,UK,England,Home,5,Yes,Website,75.3,7,2269897.21,324271.03,1160.9514285714286,277.0150455930116,7,Frequent / Portfolio Buyers,2,1,0
C0178,Individual,F,USA,Virginia,Home,4,No,Agency,73.6,7,2665917.96,380845.42285714287,1284.9985714285715,294.91664917063696,7,Frequent / Portfolio Buyers,2,0,0
C0179,Individual,F,USA,Oregon,Investment,2,No,Website,39.8,8,2131372.11,266421.51375,947.545,284.5579027701791,8,Frequent / Portfolio Buyers,2,0,1
C0180,Individual,M,USA,California,Home,2,Yes,Agency,83.5,7,2660292.37,380041.76714285713,1249.51,306.4298010329248,7,Frequent / Portfolio Buyers,2,1,0
C0181,Individual,M,USA,Texas,Home,2,Yes,Website,56.3,7,2047189.62,292455.66000000003,974.1771428571428,305.2363935410661,7,Frequent / Portfolio Buyers,2,1,0
C0182,Individual,F,Germany,North Rhine-Westphalia,Investment,1,Yes,Website,55.5,8,3082362.35,385295.29375,1246.94625,304.5288688260178,8,Frequent / Portfolio Buyers,2,1,1
C0183,Individual,M,USA,Nevada,Home,3,No,Website,37.9,7,1883106.92,269015.27428571426,907.1042857142857,300.9962623709325,7,Frequent / Portfolio Buyers,2,0,0
C0184,Individual,M,USA,Florida,Home,1,No,Website,32.6,6,2618938.16,436489.69333333336,1481.715,292.8034788790312,5,Frequent / Portfolio Buyers,2,0,0
C0185,Individual,F,USA,Nevada,Home,4,Yes,Agency,81.5,7,2491911.81,355987.40142857144,1137.2942857142857,314.3363283341601,7,Frequent / Portfolio Buyers,2,1,0
C0186,Individual,F,USA,Virginia,Home,1,No,Website,44.5,8,2674286.63,334285.82875,1100.27125,304.9267995337976,5,Frequent / Portfolio Buyers,2,0,0
C0187,Individual,F,USA,Florida,Home,1,No,Website,36.6,6,2066651.14,344441.8566666667,1135.37,298.5170867577424,5,Frequent / Portfolio Buyers,2,0,0
C0188,Individual,M,USA,Oregon,Home,5,Yes,Website,86.0,7,2891447.6,413063.9428571429,1263.962857142857,322.52554913485454,7,Frequent / Portfolio Buyers,2,1,0
C0189,Individual,F,USA,California,Home,2,No,Agency,67.7,7,2209659.42,315665.6314285714,1024.6857142857143,305.8456789427648,7,Frequent / Portfolio Buyers,2,0,0
C0190,Individual,F,USA,California,Home,2,No,Website,54.8,7,2276701.17,325243.02428571426,1049.1542857142856,307.1910062907387,7,Frequent / Portfolio Buyers,2,0,0
C0191,Individual,F,USA,Florida,Home,3,No,Agency,49.2,8,2172926.76,271615.84500000003,913.85125,298.05965918295794,6,Frequent / Portfolio Buyers,2,0,0
C0192,Individual,F,Belgium,Brussels,Investment,2,Yes,Website,42.4,7,2900509.1,414358.4428571428,1304.7214285714288,318.6840040630009,7,Frequent / Portfolio Buyers,2,1,1
C0193,Individual,F,USA,California,Investment,4,Yes,Website,57.9,7,1933778.24,276254.03428571427,962.7214285714286,287.5833866866004,7,Frequent / Portfolio Buyers,2,1,1
C0194,Individual,M,France,Ile-de-France,Home,5,Yes,Website,73.0,7,2759372.27,394196.03857142857,1237.292857142857,315.396137399015,7,Frequent / Portfolio Buyers,2,1,0
C0195,Individual,M,USA,California,Home,2,Yes,Website,79.1,7,2102233.85,300319.12142857147,1029.2714285714285,294.6302850028284,7,Frequent / Portfolio Buyers,2,1,0
C0196,Individual,M,USA,Nevada,Investment,5,No,Agency,69.3,6,2611736.44,435289.4066666667,1411.9466666666667,306.27514561192373,6,Frequent / Portfolio Buyers,2,0,1
C0197,Individual,M,USA,Virginia,Home,4,No,Client,82.6,8,2775768.6,346971.075,1082.87,319.18219269592623,5,Frequent / Portfolio Buyers,2,0,0
C0198,Individual,F,USA,California,Home,4,No,Website,50.5,8,2399689.67,299961.20875,997.5475,300.03251901840844,7,Frequent / Portfolio Buyers,2,0,0
C0199,Individual,M,USA,California,Home,3,No,Agency,68.3,7,2582959.87,368994.26714285713,1162.7385714285715,314.1261254494504,7,Frequent / Portfolio Buyers,2,0,0
C0200,Individual,F,USA,California,Home,1,No,Agency,82.2,4,1071359.39,267839.84750000003,920.7075,296.82396613775273,4,Value-Oriented Buyers,0,0,0
C0201,Individual,F,USA,California,Home,1,No,Agency,58.5,4,1298787.54,324696.885,1147.435,285.0271690424102,4,Value-Oriented Buyers,0,0,0
C0202,Individual,M,Canada,British Columbia,Home,1,No,Website,29.7,3,1019272.59,339757.53,1049.38,321.74759393731864,3,Value-Oriented Buyers,0,0,0
C0203,Individual,F,USA,California,Home,4,No,Client,70.2,4,1242478.83,310619.7075,916.0375,328.923241220169,4,Value-Oriented Buyers,0,0,0
C0204,Individual,F,USA,California,Home,5,No,Agency,78.9,3,934432.98,311477.66,1042.7266666666667,300.69211318016573,3,Value-Oriented Buyers,0,0,0
C0205,Individual,F,Mexico,Puebla,Home,1,Yes,Agency,58.0,3,949224.48,316408.16,1072.7266666666667,306.97993618778213,3,Value-Oriented Buyers,0,1,0
C0206,Individual,F,USA,California,Home,1,Yes,Agency,69.0,3,853060.9299999999,284353.6433333333,851.4266666666667,330.403450210996,3,Value-Oriented Buyers,0,1,0
C0207,Individual,M,USA,Virginia,Investment,4,No,Website,81.7,3,889948.76,296649.58666666667,1104.51,259.33671553699253,3,Value-Oriented Buyers,0,0,1
C0208,Individual,M,France,Provence,Home,4,Yes,Agency,40.4,4,1199654.38,299913.595,997.41,297.06760605039415,4,Value-Oriented Buyers,0,1,0
C0209,Individual,M,USA,Arizona,Investment,3,No,Agency,77.0,4,979868.13,244967.0325,794.1275,311.4542101044349,4,Value-Oriented Buyers,0,0,1
C0210,Individual,F,USA,Colorado,Home,2,No,Website,83.4,4,1346156.55,336539.1375,1135.53,294.0507827805084,4,Value-Oriented Buyers,0,0,0
C0211,Individual,F,USA,California,Home,3,No,Agency,54.5,4,1254240.07,313560.0175,1053.27,297.9909835004412,4,Value-Oriented Buyers,0,0,0
C0212,Individual,M,USA,California,Home,4,No,Agency,70.4,3,1068278.76,356092.92,1224.68,291.93691346700456,3,Value-Oriented Buyers,0,0,0
C0213,Individual,M,USA,Florida,Investment,5,No,Agency,49.8,3,809691.13,269897.04333333333,897.3100000000001,297.36484331878984,3,Value-Oriented Buyers,0,0,1
C0214,Individual,F,Belgium,Brussels,Investment,5,No,Website,80.1,3,1070534.64,356844.88000000006,1179.5233333333333,312.2859298487304,3,Value-Oriented Buyers,0,0,1
C0215,Individual,F,Germany,Hamburg,Investment,4,No,Website,26.8,3,1032856.46,344285.48666666663,1110.27,313.43921582688296,3,Value-Oriented Buyers,0,0,1
C0216,Individual,M,USA,Utah,Home,1,No,Website,27.1,4,1352642.34,338160.585,1063.04,324.8901348706987,4,Value-Oriented Buyers,0,0,0
C0217,Individual,F,USA,Colorado,Home,3,No,Website,41.8,4,1238434.91,309608.7275,1019.1225,299.77353792160875,4,Value-Oriented Buyers,0,0,0
C0218,Individual,F,USA,California,Home,2,No,Website,56.5,3,836639.27,278879.75666666665,913.67,303.4179864612462,3,Value-Oriented Buyers,0,0,0
C0219,Individual,M,USA,California,Home,4,No,Website,38.6,4,1267653.57,316913.3925,1035.1925,299.2085446166128,4,Value-Oriented Buyers,0,0,0
C0220,Individual,M,Canada,Ontario,Investment,1,No,Website,75.2,3,1060812.68,353604.2266666666,1101.55,318.8090950653109,3,Value-Oriented Buyers,0,0,1
C0221,Company,F,USA,California,Home,5,No,Website,39.2,4,1377133.6,344283.4,1186.5225,299.1399307640693,4,Premium Home Buyers,1,0,0
C0222,Individual,M,USA,Utah,Investment,3,No,Agency,70.0,3,1223560.82,407853.6066666667,1517.47,269.09477075945733,3,Premium Home Buyers,1,0,1
C0223,Individual,M,USA,Colorado,Investment,3,Yes,Website,52.7,4,969341.87,242335.4675,837.5225,293.808903778189,4,Value-Oriented Buyers,0,1,1
C0224,Individual,M,USA,Colorado,Home,5,No,Website,66.0,3,1189255.63,396418.5433333333,1330.2166666666667,297.4295746693706,3,Premium Home Buyers,1,0,0
C0225,Individual,F,USA,California,Home,1,Yes,Agency,77.6,4,1120626.94,280156.735,905.7525,305.6699243079895,4,Value-Oriented Buyers,0,1,0
C0226,Individual,F,USA,Colorado,Home,2,No,Website,67.8,3,1571251.03,523750.3433333333,1599.3433333333332,322.4343855737632,3,Premium Home Buyers,1,0,0
C0227,Individual,F,USA,Arizona,Home,5,Yes,Website,81.8,3,942245.37,314081.79,1104.51,287.15065870245195,3,Value-Oriented Buyers,0,1,0
C0228,Individual,F,USA,Oregon,Investment,4,No,Website,74.3,3,606605.72,202201.90666666665,610.62,322.72861773615426,3,Value-Oriented Buyers,0,0,1
C0229,Individual,M,USA,Colorado,Investment,5,No,Website,44.7,3,892220.13,297406.71,900.46,329.20050534502474,3,Value-Oriented Buyers,0,0,1
C0230,Company,M,USA,Nevada,Investment,4,Yes,Website,49.1,4,1457429.02,364357.255,1104.2925,327.12444022996823,4,Premium Home Buyers,1,1,1
C0231,Individual,M,Denmark,Central Denmark,Investment,2,Yes,Website,32.6,3,729893.08,243297.69333333333,849.6366666666667,287.9124812810531,3,Value-Oriented Buyers,0,1,1
C0232,Individual,F,USA,California,Home,3,Yes,Website,64.4,4,1276710.4900000002,319177.62250000006,1036.6525,309.8752865891376,4,Value-Oriented Buyers,0,1,0
C0233,Individual,M,France,Provence,Home,4,Yes,Website,28.8,4,1105806.54,276451.635,914.3125,303.5272816217257,4,Value-Oriented Buyers,0,1,0
C0234,Individual,F,USA,New York,Home,1,Yes,Website,47.5,3,839967.04,279989.01333333337,973.09,286.4716180486619,3,Value-Oriented Buyers,0,1,0
C0235,Individual,M,USA,California,Home,5,No,Website,76.8,4,1268586.58,317146.645,1092.085,290.75770434593915,4,Value-Oriented Buyers,0,0,0
C0236,Individual,M,Canada,Manitoba,Home,3,No,Agency,53.8,3,1321475.69,440491.89666666667,1449.5,298.64467080242906,3,Premium Home Buyers,1,0,0
C0237,Individual,M,USA,California,Home,5,Yes,Website,42.4,3,1392353.31,464117.77,1630.1366666666663,285.8231565138917,3,Premium Home Buyers,1,1,0
C0238,Individual,F,USA,Virginia,Home,4,Yes,Agency,44.0,3,1125732.72,375244.24,1125.17,337.9534939142604,3,Premium Home Buyers,1,1,0
C0239,Individual,F,USA,Oregon,Home,3,Yes,Website,53.5,4,1352763.67,338190.9175,1011.58,327.3972159627904,4,Value-Oriented Buyers,0,1,0
C0240,Individual,F,USA,Colorado,Investment,3,No,Website,84.2,3,935028.28,311676.0933333333,1022.67,307.7614279012237,3,Value-Oriented Buyers,0,0,1
C0241,Individual,F,Mexico,Nuevo Leon,Home,5,Yes,Website,64.6,3,1025934.71,341978.23666666663,1110.27,317.38666230627405,3,Value-Oriented Buyers,0,1,0
C0242,Individual,M,USA,Utah,Home,3,Yes,Agency,28.4,4,1358315.73,339578.9325,1191.1025,293.4441082677422,4,Premium Home Buyers,1,1,0
C0243,Individual,F,USA,Utah,Home,2,No,Website,47.8,4,1382777.89,345694.47250000003,1286.2725,274.1414099948916,4,Premium Home Buyers,1,0,0
C0244,Individual,F,USA,California,Home,1,No,Website,28.4,3,1046652.28,348884.0933333333,1095.0333333333335,311.487503124139,3,Value-Oriented Buyers,0,0,0
C0245,Individual,M,USA,Nevada,Investment,4,No,Agency,52.1,3,1354584.5,451528.1666666667,1439.256666666667,309.6360394503248,3,Premium Home Buyers,1,0,1
C0246,Individual,M,France,Normandy,Home,1,Yes,Agency,34.2,3,1024485.26,341495.08666666667,1117.9399999999998,305.8630203094845,3,Value-Oriented Buyers,0,1,0
C0247,Individual,M,USA,California,Home,1,No,Website,61.6,4,1696540.52,424135.13,1458.93,288.05190518157985,4,Premium Home Buyers,1,0,0
C0248,Individual,M,USA,Florida,Home,4,Yes,Agency,57.9,3,1035934.63,345311.54333333333,1224.68,283.0289017413887,3,Value-Oriented Buyers,0,1,0
C0249,Individual,F,USA,California,Investment,4,No,Agency,58.2,4,1142995.52,285748.88,1027.3249999999998,284.6956561547511,4,Value-Oriented Buyers,0,0,1
C0250,Individual,M,UK,England,Home,2,No,Agency,78.8,3,982306.66,327435.55333333334,1076.69,301.4583980883542,3,Value-Oriented Buyers,0,0,0
C0251,Individual,F,USA,Utah,Home,5,No,Website,49.8,3,463611.95,154537.31666666668,564.01,271.75428137281943,3,Value-Oriented Buyers,0,0,0
C0252,Individual,F,USA,Nevada,Investment,2,No,Website,73.0,3,1082221.48,360740.49333333335,1209.64,301.0719665590684,3,Value-Oriented Buyers,0,0,1
C0253,Individual,F,USA,Virginia,Home,4,No,Website,31.9,4,1239226.11,309806.5275,1052.8325,292.8363606555335,4,Value-Oriented Buyers,0,0,0
C0254,Individual,F,USA,Florida,Home,5,No,Website,70.1,4,1332152.57,333038.1425,1096.3725,306.04013287799427,4,Value-Oriented Buyers,0,0,0
C0255,Individual,F,UK,England,Investment,3,Yes,Client,65.0,4,1689083.06,422270.765,1253.3075,333.9428260086973,4,Premium Home Buyers,1,1,1
C0256,Individual,M,USA,California,Home,1,Yes,Website,35.8,3,1150229.15,383409.7166666666,1281.3166666666666,297.5918243883253,3,Premium Home Buyers,1,1,0
C0257,Individual,M,USA,California,Home,1,No,Website,51.8,3,1145456.23,381818.74333333335,1277.84,296.4675060531569,3,Premium Home Buyers,1,0,0
C0258,Individual,M,UK,Northern Ireland,Home,4,Yes,Agency,35.3,3,1001712.37,333904.1233333333,1173.1833333333334,286.50725864702446,3,Value-Oriented Buyers,0,1,0
C0259,Individual,F,USA,Oregon,Home,4,No,Website,36.5,3,779396.4099999999,259798.8033333333,842.68,314.0826730772205,3,Value-Oriented Buyers,0,0,0
C0260,Individual,F,USA,Nevada,Investment,3,No,Website,80.3,4,1057192.79,264298.1975,820.9225,320.03004657551685,4,Value-Oriented Buyers,0,0,1
C0261,Company,F,USA,Florida,Investment,4,Yes,Website,41.2,4,2094623.1,523655.775,1676.3825,316.7296997323388,4,Premium Home Buyers,1,1,1
C0262,Individual,M,USA,Oregon,Home,2,No,Website,79.2,3,1233260.4,411086.8,1359.24,300.87189053286824,3,Premium Home Buyers,1,0,0
C0263,Individual,M,USA,Nevada,Investment,2,Yes,Website,45.5,3,969140.41,323046.80333333334,1016.7633333333332,314.78205483488614,3,Value-Oriented Buyers,0,1,1
C0264,Individual,F,USA,Colorado,Home,2,Yes,Agency,33.7,4,1127766.02,281941.505,972.245,289.35414120737903,4,Value-Oriented Buyers,0,1,0
C0265,Company,M,Belgium,Flanders,Home,1,No,Website,59.3,4,1708031.99,427007.9975,1293.0725,319.3013273174175,4,Premium Home Buyers,1,0,0
C0266,Individual,M,USA,California,Home,5,Yes,Agency,49.5,3,931646.38,310548.79333333333,1078.7866666666666,290.38148593016064,3,Value-Oriented Buyers,0,1,0
C0267,Individual,F,USA,Utah,Home,4,Yes,Agency,77.7,4,1314495.01,328623.7525,1096.12,303.9894746358153,4,Value-Oriented Buyers,0,1,0
C0268,Individual,F,USA,Georgia,Investment,3,No,Website,67.5,4,1108939.86,277234.965,900.39,306.31816887990306,4,Value-Oriented Buyers,0,0,1
C0269,Individual,M,USA,New York,Home,2,No,Agency,57.4,3,1049110.08,349703.36000000004,1076.69,323.74149676000314,3,Value-Oriented Buyers,0,0,0
C0270,Individual,F,USA,Florida,Home,5,No,Website,82.1,3,924009.9,308003.3,983.4266666666668,313.1614096224352,3,Value-Oriented Buyers,0,0,0
C0271,Individual,F,USA,California,Investment,3,No,Agency,54.3,4,1295689.37,323922.3425,1024.3375,309.22116803694684,4,Value-Oriented Buyers,0,0,1
C0272,Individual,F,UK,Scotland,Home,5,Yes,Website,33.4,4,1439584.37,359896.0925,1248.58,293.45704204943775,4,Premium Home Buyers,1,1,0
C0273,Individual,M,Denmark,Zealand,Investment,2,No,Website,39.5,3,682452.64,227484.21333333332,801.46,283.1584133310674,3,Value-Oriented Buyers,0,0,1
C0274,Individual,M,USA,Florida,Home,2,No,Website,76.6,3,1343449.34,447816.4466666667,1467.89,297.8912333792844,3,Premium Home Buyers,1,0,0
C0275,Individual,M,USA,Oregon,Home,1,Yes,Website,26.1,4,1237500.3,309375.075,1177.3375,273.3703332382304,4,Value-Oriented Buyers,0,1,0
C0276,Individual,F,USA,Washington,Home,5,No,Website,73.5,3,1011195.98,337065.32666666666,1164.9766666666667,293.4555743132912,3,Value-Oriented Buyers,0,0,0
C0277,Individual,M,USA,Colorado,Investment,1,Yes,Agency,71.7,3,1123449.53,374483.1766666667,1286.4266666666667,288.6503775266472,3,Premium Home Buyers,1,1,1
C0278,Individual,F,USA,California,Investment,2,Yes,Website,71.4,3,1442538.67,480846.2233333333,1685.2766666666666,283.2922552063447,3,Premium Home Buyers,1,1,1
C0279,Individual,F,USA,Oregon,Home,1,No,Website,59.2,3,1012986.25,337662.0833333333,1170.3533333333332,294.2512669578751,3,Value-Oriented Buyers,0,0,0
C0280,Individual,M,USA,Florida,Home,4,No,Client,82.3,4,1282020.93,320505.2325,1154.2525,276.88053764306045,4,Value-Oriented Buyers,0,0,0
C0281,Individual,F,USA,California,Home,1,Yes,Agency,49.4,3,1256275.37,418758.4566666667,1388.4566666666667,302.3221090799516,3,Premium Home Buyers,1,1,0
C0282,Individual,F,USA,California,Investment,1,No,Website,28.8,4,973863.8,243465.95,858.9825,284.9097688586684,4,Value-Oriented Buyers,0,0,1
C0283,Individual,F,USA,Arizona,Home,2,Yes,Agency,63.7,4,1118599.47,279649.8675,922.54,305.08878288778067,4,Value-Oriented Buyers,0,1,0
C0284,Individual,M,USA,Arizona,Home,4,No,Client,49.5,4,1251975.85,312993.9625,994.0725,314.92437742589595,4,Value-Oriented Buyers,0,0,0
C0285,Individual,M,France,Ile-de-France,Investment,3,No,Website,26.9,4,1679056.13,419764.0325,1423.1725,293.6771392385392,4,Premium Home Buyers,1,0,1
C0286,Individual,M,UK,Scotland,Home,1,No,Agency,30.4,3,859353.0900000001,286451.03,988.6033333333334,288.8264568471256,3,Value-Oriented Buyers,0,0,0
C0287,Individual,F,Australia,New South Wales,Home,5,No,Website,35.8,3,1171265.03,390421.6766666667,1205.9633333333334,321.88720803401526,3,Premium Home Buyers,1,0,0
C0288,Individual,M,USA,Colorado,Investment,4,No,Agency,29.4,4,1364289.23,341072.3075,1198.3725,287.0360447319884,4,Premium Home Buyers,1,0,1
C0289,Individual,F,USA,California,Investment,5,No,Agency,33.2,4,1533862.35,383465.5875,1200.2725,322.225734907122,4,Premium Home Buyers,1,0,1
C0290,Individual,M,USA,California,Home,2,No,Website,64.6,3,1215398.18,405132.7266666666,1337.1733333333334,294.6227326225505,3,Premium Home Buyers,1,0,0
C0291,Individual,M,USA,Nevada,Home,2,No,Agency,73.2,3,1322506.76,440835.5866666666,1523.6933333333334,283.8696129801324,3,Premium Home Buyers,1,0,0
C0292,Individual,F,USA,California,Home,1,No,Agency,81.5,4,1442818.34,360704.585,1084.0625,332.09382962711913,4,Premium Home Buyers,1,0,0
C0293,Individual,F,USA,California,Investment,4,No,Website,33.6,4,1580876.65,395219.1625,1299.3275,305.79990656437246,4,Premium Home Buyers,1,0,1
C0294,Individual,M,USA,Nevada,Home,3,Yes,Website,63.1,4,1027250.91,256812.7275,825.1324999999999,305.5148768465298,4,Value-Oriented Buyers,0,1,0
C0295,Individual,M,Russia,Tatarstan,Home,3,No,Agency,59.1,3,1350375.73,450125.24333333335,1413.8666666666668,314.7560653893399,3,Premium Home Buyers,1,0,0
C0296,Individual,M,Canada,Manitoba,Home,1,Yes,Client,42.2,3,1142875.46,380958.4866666666,1238.0233333333333,307.38736313580745,3,Premium Home Buyers,1,1,0
C0297,Individual,F,UK,Wales,Investment,5,No,Agency,53.7,4,1709184.75,427296.1875,1422.9925,305.6113981399422,4,Premium Home Buyers,1,0,1
C0298,Individual,F,USA,Oregon,Home,3,No,Website,53.8,4,1262479.23,315619.8075,1069.63,294.6537940165552,4,Value-Oriented Buyers,0,0,0
C0299,Individual,F,UK,Wales,Home,5,No,Agency,49.4,4,1177661.76,294415.44,948.7575,304.64949979748445,4,Value-Oriented Buyers,0,0,0
C0300,Individual,M,Canada,Alberta,Home,5,Yes,Website,66.8,3,844956.55,281652.18333333335,877.9633333333333,322.1718424492012,3,Value-Oriented Buyers,0,1,0
C0301,Individual,F,USA,Virginia,Home,4,No,Agency,67.5,3,1045776.52,348592.17333333334,1286.4266666666667,276.5469053215637,3,Value-Oriented Buyers,0,0,0
C0302,Individual,F,USA,Utah,Investment,1,No,Agency,50.0,4,1654300.33,413575.0825,1239.145,318.4358739570472,4,Premium Home Buyers,1,0,1
C0303,Individual,F,USA,Virginia,Investment,5,Yes,Website,68.8,4,1519113.12,379778.28,1242.0825,313.2694872844787,4,Premium Home Buyers,1,1,1
C0304,Individual,M,USA,California,Investment,1,No,Agency,66.6,4,1685753.28,421438.32,1333.5625,306.62799703926584,4,Premium Home Buyers,1,0,1
C0305,Individual,F,USA,Arizona,Home,1,No,Website,30.7,3,1327736.23,442578.74333333335,1493.243333333333,295.9988305209763,3,Premium Home Buyers,1,0,0
C0306,Individual,M,USA,California,Home,1,No,Client,38.3,4,1399698.79,349924.6975,1075.505,326.9407713397631,4,Premium Home Buyers,1,0,0
C0307,Individual,M,USA,California,Home,5,Yes,Client,33.8,4,1490170.38,372542.595,1167.105,316.87830979740284,4,Premium Home Buyers,1,1,0
C0308,Individual,F,Belgium,Flanders,Investment,4,Yes,Agency,53.8,3,1176582.54,392194.18,1343.8166666666666,288.303659067273,3,Premium Home Buyers,1,1,1
C0309,Individual,F,USA,Washington,Home,4,No,Agency,68.8,3,1382649.58,460883.19333333336,1412.2166666666665,326.74190547944283,3,Premium Home Buyers,1,0,0
C0310,Individual,M,UK,Northern Ireland,Home,3,No,Website,34.5,3,1389329.62,463109.87333333335,1565.3233333333335,296.1843667526323,3,Premium Home Buyers,1,0,0
C0311,Individual,M,USA,Georgia,Home,2,No,Website,73.9,4,1632999.56,408249.89,1312.8225,308.61102952310074,4,Premium Home Buyers,1,0,0
C0312,Individual,M,USA,Nevada,Home,3,Yes,Website,85.6,4,1105668.66,276417.165,962.32,286.1856970509979,4,Value-Oriented Buyers,0,1,0
